"","textNames","documentID","authorGroup","titleGroup","totalWordsChunk","keywordsCount","leg.count","arm.count","knee.count","elbow.count","swift.count","slow.count","run.count","walk.count","danc.count","leap.count","grace.count","bend.count","flex.count","lumber.count","move.count","arriv.count","pubDate","language","volumeGroup","publicationPlace"
"0918500102.45.1.txt","0918500102.45.1.txt",918500102,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters; written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical. By John Hawkesworth, LL.D.         Letters; written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from ...         Letters      ",464,113,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,17680101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°"
"0779800302.41.1.txt","0779800302.41.1.txt",779800302,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, LL.D.         Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from ...         Letters      ",435,112,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°"
"0779800303.41.1.txt","0779800303.41.1.txt",779800303,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, LL.D.         Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from ...         Letters      ",378,111,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 3         3                   Volume 1           Volume 2              "," 8°"
"0918500103.45.1.txt","0918500103.45.1.txt",918500103,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters; written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical. By John Hawkesworth, LL.D.         Letters; written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from ...         Letters      ",378,109,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,17680101,"English","        Volume 3         3                   Volume 1           Volume 2              "," 8°"
"1207100113.57.1.txt","1207100113.57.1.txt",1207100113,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         Works      ",347,109,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 13         17                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 8           Volume 9           Volume 10           Volume 11           Volume 12           Volume 14           Volume 15           Volume 16           Volume 17              "," 12°"
"0882300301.44.3.txt","0882300301.44.3.txt",882300301,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin; and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, L.L.D. ...         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin; and several of his friends. From the year 1703 to 1740. ...         Letters      ",515,105,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 1         3                   Volume 2           Volume 3              "," 8°."
"0730900101.39.5.txt","0730900101.39.5.txt",730900101,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, L. L. D. ...         Letters written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. ...         Letters      ",475,103,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 1         3                   Volume 2           Volume 3              "," 8°."
"0730900103.39.1.txt","0730900103.39.1.txt",730900103,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, L. L. D. ...         Letters written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. ...         Letters      ",356,103,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 3         3                   Volume 1           Volume 2              "," 8°."
"0882300302.44.1.txt","0882300302.44.1.txt",882300302,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin; and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, L.L.D. ...         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin; and several of his friends. From the year 1703 to 1740. ...         Letters      ",377,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°."
"0882400103.44.1.txt","0882400103.44.1.txt",882400103,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin; and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, L.L.D. ...         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin; and several of his friends. From the year 1703 to 1740. ...         Letters      ",316,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 3         3                   Volume 1           Volume 2              "," 8°."
"1339700802.64.1.txt","1339700802.64.1.txt",1339700802,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin. And several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, LL.D.         Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin. And several of his friends. From the year 1703 to 1740. Published from ...      ",407,98,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 18°"
"0971300205.47.1.txt","0971300205.47.1.txt",971300205,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's Dublin, and several of his friends, from the year 1696 to 1742. Published from the originals; collected and revised by Deane Swift, Esq. of goodrich in Herefordshire. A new edition, corrected. Volume V.         Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's Dublin, and several of his friends, from the year 1696 to 1742. Published from the ...         Letters      ",483,97,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,17750101,"English","        Volume 5         5      ","London"
"0918500206.45.1.txt","0918500206.45.1.txt",918500206,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. Published from the originals; collected and revised by Deane Swift, esq. of goodrich, in herefordshire.         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. ...         Letters      ",495,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,17690101,"English","        Volume 6         6                   Volume 4           Volume 5              "," 8°"
"0730900102.39.1.txt","0730900102.39.1.txt",730900102,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, L. L. D. ...         Letters written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. ...         Letters      ",352,94,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°."
"1207100117.57.1.txt","1207100117.57.1.txt",1207100117,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         Works      ",472,92,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 17         17                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 8           Volume 9           Volume 10           Volume 11           Volume 12           Volume 13           Volume 14           Volume 15           Volume 16              "," 12°"
"0159703603.12.1.txt","0159703603.12.1.txt",159703603,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. Published from the originals; collected and revised by Deane Swift, Esq. Of Goodrich In Here Fordshire, ...         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. ...         Letters      ",456,91,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,17680101,"English","        Volume 3         3                   Volume 1           Volume 2              "," 12°."
"1207100114.57.1.txt","1207100114.57.1.txt",1207100114,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         Works      ",307,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 14         17                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 8           Volume 9           Volume 10           Volume 11           Volume 12           Volume 13           Volume 15           Volume 16           Volume 17              "," 12°"
"0902900106.45.1.txt","0902900106.45.1.txt",902900106,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. Published from the originals; collected and revised by Deane Swift, Esq. Of goodrich, in herefordshire. Volume IV.         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. ...         Letters      ",455,86,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,17680101,"English","        Volume 6         6                   Volume 4           Volume 5              "," 8°"
"1314500102.63.1.txt","1314500102.63.1.txt",1314500102,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patricks, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical by John Hawkesworth, L.L.D. In three volumes.         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patricks, Dublin, and several of his friends. From the year 1703 to 1740. Published ...      ",336,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,17690101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°"
"1207100112.57.3.txt","1207100112.57.3.txt",1207100112,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         Works      ",575,84,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 12         17                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 8           Volume 9           Volume 10           Volume 11           Volume 13           Volume 14           Volume 15           Volume 16           Volume 17              "," 12°"
"0918500101.45.2.txt","0918500101.45.2.txt",918500101,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters; written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical. By John Hawkesworth, LL.D.         Letters; written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from ...         Letters      ",595,78,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,17680101,"English","        Volume 1         3                   Volume 2           Volume 3              "," 8°"
"0918500205.45.1.txt","0918500205.45.1.txt",918500205,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. Published from the originals; collected and revised by Deane Swift, esq. of goodrich, in herefordshire.         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. ...         Letters      ",566,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,17690101,"English","        Volume 5         6                   Volume 4           Volume 6              "," 8°"
"1207100116.57.1.txt","1207100116.57.1.txt",1207100116,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         Works      ",520,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 16         17                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 8           Volume 9           Volume 10           Volume 11           Volume 12           Volume 13           Volume 14           Volume 15           Volume 17              "," 12°"
"0159703602.12.1.txt","0159703602.12.1.txt",159703602,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. Published from the originals; collected and revised by Deane Swift, Esq. Of Goodrich In Here Fordshire, ...         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. ...         Letters      ",519,73,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,17680101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 12°."
"0730900102.39.2.txt","0730900102.39.2.txt",730900102,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, L. L. D. ...         Letters written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. ...         Letters      ",470,73,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°."
"0882300301.44.2.txt","0882300301.44.2.txt",882300301,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin; and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, L.L.D. ...         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin; and several of his friends. From the year 1703 to 1740. ...         Letters      ",570,72,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 1         3                   Volume 2           Volume 3              "," 8°."
"1207100112.57.2.txt","1207100112.57.2.txt",1207100112,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.         Works      ",559,72,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 12         17                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 8           Volume 9           Volume 10           Volume 11           Volume 13           Volume 14           Volume 15           Volume 16           Volume 17              "," 12°"
"1314500102.63.2.txt","1314500102.63.2.txt",1314500102,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patricks, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical by John Hawkesworth, L.L.D. In three volumes.         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patricks, Dublin, and several of his friends. From the year 1703 to 1740. Published ...      ",416,72,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,17690101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°"
"0779800301.41.3.txt","0779800301.41.3.txt",779800301,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, LL.D.         Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from ...         Letters      ",465,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,17670101,"English","        Volume 1         3                   Volume 2           Volume 3              "," 8°"
"0834700102.43.2.txt","0834700102.43.2.txt",834700102,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin; and Several of his Friends. From the year 1703 to 1740. Published from the originals; with Notes explanatory and historical, by John Hawkesworth, L.L.D. ...         Letters, written by the late Jonathan Swift, D. D. Dean of St. Patrick's, Dublin; and Several of his Friends. From the year 1703 to 1740. ...         Letters      ",351,69,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,17660101,"English","        Volume 2         2                   Volume 1              "," 4°."
"1314500101.63.5.txt","1314500101.63.5.txt",1314500101,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patricks, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical by John Hawkesworth, L.L.D. In three volumes.         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patricks, Dublin, and several of his friends. From the year 1703 to 1740. Published ...      ",503,67,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,17690101,"English","        Volume 1         3                   Volume 2           Volume 3              "," 8°"
"0059201700.4.30.txt","0059201700.4.30.txt",59201700,"                  Newcastle, William Cavendish, Duke of           1592           1676           1592-1676              ","        A new method, and extraordinary invention, to dress horses, and work them according to nature: As also, To perfect Nature by the Subtilty of Art; which was never found out, but by the thrice noble, high, and puissant prince William Cavendishe, Duke, Marquess, and Earl of of Newcastle, ; Earl of Ogles Viscount Mansfield; and Baron of Bolsover, of Ogle, of Bertram, Bothal, and Hepple: Gentleman of His Majesty's Bed-Chamber; One of His Majesty's most Honourable Privy-Council; Knight of the most Noble Order of the Garter; His Majesty's Lieutenant of the County and Town of Nottingham; and Justice in Ayre Trent-North: Who had the Honour to be Governor to our most Glorious King, and Gracious Sovereign, in His Youth, when He was Prince of Wales; and soon after was made Captain General of all the Provinces beyond the River of Trent, and other Parts of the Kingdom of England; with Power, by a special Commission, to make Knights.         A new method, and extraordinary invention, to dress horses, and work them according to nature: As also, To perfect Nature by the Subtilty of Art; ...      ",736,66,50,0,0,0,5,0,6,0,0,4,0,0,0,0,1,0,17400101,"English","        0         0      ","Dublin"
"1609000107.77.1.txt","1609000107.77.1.txt",1609000107,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of the Reverend Dr. Jonathan Swift, dean of St. Patrick's, Dublin. With an account of his life and writings. As also, historical and explanatory notes, and a great number of original pieces, in verse and prose. The whole properly digested. In eleven neat pocket volumes, printed in a new beautiful silver type.         The works of the Reverend Dr. Jonathan Swift, dean of St. Patrick's, Dublin. With an account of his life and writings. As also, historical and ...      ",601,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,17620101,"English","        Volume 7         11      "," 18°"
"0902900105.45.1.txt","0902900105.45.1.txt",902900105,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. Published from the originals; collected and revised by Deane Swift, Esq. Of goodrich, in herefordshire. Volume IV.         Letters, written by the late Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1710 to 1742. ...         Letters      ",481,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,17680101,"English","        Volume 5         6                   Volume 4           Volume 6              "," 8°"
"0295700117.18.1.txt","0295700117.18.1.txt",295700117,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Jonathan Swift, D.D: D.S.P.D. with notes historical and critical, by J. Hawkesworth, L.L.D. and others. Vol. I.         The works of Jonathan Swift, D.D: D.S.P.D. with notes historical and critical, by J. Hawkesworth, L.L.D. and others. Vol. I.         Works      ",493,63,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17780101,"English","        Volume 17         18                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 7           Volume 8           Volume 9           Volume 10           Volume 11           Volume 12           Volume 13           Volume 14           Volume 15           Volume 16           Volume 18              "," 12°"
"0918500102.45.2.txt","0918500102.45.2.txt",918500102,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters; written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical. By John Hawkesworth, LL.D.         Letters; written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from ...         Letters      ",548,63,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,17680101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°"
"1778000107.83.1.txt","1778000107.83.1.txt",1778000107," 			  				 Swift, Jonathan  				 1667  				 1745  				 1667-1745  			  		"," 			 Volume VII. of the author's works. Containing, letters to and from Dr. J. Swift, D.S.P.D. on several occasions.  			 Volume VII. of the author's works. Containing, letters to and from Dr. J. Swift, D.S.P.D. on several occasions.  			 Works  		",612,63,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17620101,"English"," "," Volume 7  "
"0779800302.41.2.txt","0779800302.41.2.txt",779800302,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, LL.D.         Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin, and several of his friends. From the year 1703 to 1740. Published from ...         Letters      ",540,59,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,1,17670101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°"
"0989901006.48.6.txt","0989901006.48.6.txt",989901006,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's Dublin, and several of his friends, from the year 1696 to 1742. Published from the originals; collected and revised by Deane Swift, Esq. of goodrich in Herefordshire. A new edition, corrected. Volume VI.         Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's Dublin, and several of his friends, from the year 1696 to 1742. Published from the ...         Letters      ",387,58,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,17750101,"English","        Volume 6         6      ","London"
"1280400100.61.423.txt","1280400100.61.423.txt",1280400100,"                  Morell, Thomas           1703-1784              ","        An abridgement of the last quarto edition of Ainsworth's dictionary, English and Latin. ... By Thomas Morell, ...         An abridgement of the last quarto edition of Ainsworth's dictionary, English and Latin. ... By Thomas Morell, ...         Thesaurus linguae latinae compendiarius. Abridgments      ",477,58,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,17900101,"English","        0         0      "," 8°"
"1070700300.51.245.txt","1070700300.51.245.txt",1070700300,"                  Ayscough, Samuel           1745           1804           1745-1804              ","        An index to the remarkable passages and words made use of by Shakspeare; calculated to point out the different meanings to which the words are applied. By the Rev. Samuel Ayscough, F. S. A. and Assistant Librarian of the British Museum.         An index to the remarkable passages and words made use of by Shakspeare; calculated to point out the different meanings to which the words are ...      ",515,57,0,0,0,0,0,0,0,0,0,0,56,0,0,0,1,0,17900101,"English","        0         0      ","London"
"1280400100.61.424.txt","1280400100.61.424.txt",1280400100,"                  Morell, Thomas           1703-1784              ","        An abridgement of the last quarto edition of Ainsworth's dictionary, English and Latin. ... By Thomas Morell, ...         An abridgement of the last quarto edition of Ainsworth's dictionary, English and Latin. ... By Thomas Morell, ...         Thesaurus linguae latinae compendiarius. Abridgments      ",399,57,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,17900101,"English","        0         0      "," 8°"
"0437100102.25.876.txt","0437100102.25.876.txt",437100102,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. ... By Samuel Johnson, L.L.D. This edition contains a correct standard of pronunciation, and an historical account of the author's life, ... In two volumes. ...         A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by ...      ",693,56,1,0,0,0,1,0,54,0,0,0,0,0,0,0,0,0,17980101,"English","        Volume 2         2                   Volume 1              ","Dublin"
"1583400102.76.1630.txt","1583400102.76.1630.txt",1583400102,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language; in which the words are deduced from their originals and illustrated in their different significations by examples from the best writers. To which are prefixed, a history of the language, and an English grammar. By Samuel Johnson, A. M. In two volumes.         A dictionary of the English language; in which the words are deduced from their originals and illustrated in their different significations by ...      ",713,55,3,0,0,0,1,0,0,45,0,0,0,0,0,0,6,0,17550101,"English","        Volume 2         2                   Volume 1              "," 2°"
"1000300416.48.1.txt","1000300416.48.1.txt",1000300416,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Dr. Jonathan Swift, Dean of St. Patrick's, Dublin. Volume XVI. Collected and Revised by Deane Swift, Esq. of Goodrich, in Herefordshire.         The works of Dr. Jonathan Swift, Dean of St. Patrick's, Dublin. Volume XVI. Collected and Revised by Deane Swift, Esq. of Goodrich, in Herefordshire.         Works      ",457,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,17650101,"English","        Volume 16         16      ","London"
"1339700802.64.2.txt","1339700802.64.2.txt",1339700802,"                  Swift, Jonathan           1667           1745           1667-1745              ","        Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin. And several of his friends. From the year 1703 to 1740. Published from the originals; with notes explanatory and historical, by John Hawkesworth, LL.D.         Letters, written by Jonathan Swift, D.D. Dean of St. Patrick's, Dublin. And several of his friends. From the year 1703 to 1740. Published from ...      ",540,52,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,17670101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 18°"
"0377300104.22.139.txt","0377300104.22.139.txt",377300104,"                  Addison, Joseph           1672           1719           1672-1719              ","        The works of the Right Honourable Joseph Addison, Esq; In four volumes. ...         The works of the Right Honourable Joseph Addison, Esq; In four volumes. ...         Works      ",719,51,43,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,17210101,"English","        Volume 4         4                   Volume 1           Volume 2           Volume 3              ","London"
