textNames,documentID,authorGroup,titleGroup,totalWordsChunk,keywordsCount,keywordsTf,keywordsTfIdf,lyric.count,lyric.tf,poem.count,poem.tf,poet.count,poet.tf,poetri.count,poetri.tf,prosodi.count,prosodi.tf,versif.count,versif.tf,pubDate,language,volumeGroup,publicationPlace
1731500500.83.8.txt,1731500500,"                  Parnell, Thomas           1679           1718           1679-1718              ","        Poems upon several occasions Written by Dr. Thomas Parnell, late archdeacon of Clogher: and published by Mr. Pope. With the life of Zoilus: and his remarks on Homer's battle of the frogs and mice. A new edition with additions. To which is prefixed, the life of Dr. Parnell, written by Dr. Goldsmith[.]         Poems upon several occasions Written by Dr. Thomas Parnell, late archdeacon of Clogher: and published by Mr. Pope. With the life of Zoilus: and ...         Poems on several occasions      ",734,12,0.016348774,5.34356456,0,0,4,0.005449591,5,0.006811989,3,0.004087193,0,0,0,0,17730101,English,        0         0      ,London
1737200201.83.1.txt,1737200201,"                  Metastasio, Pietro           1698           1782           1698-1782              ",        Dramas and other poems,661,12,0.018154312,6.189104424,3,0.004538578,2,0.003025719,6,0.009077156,1,0.001512859,0,0,0,0,18000101,English, of the Abb.         Dramas and other poems,"        London : printed for Otridge and Son; R. Faulder; J. Cuthell; J. Nunn; J. Walker; R. Lea; Ogilvy and Son; Lackington, Allen, and Co.; Cadell and Davies; Longman and Rees; W.J. and J. Richardson; and Vernor and Hood. M DCCC. (H. Baldwin and Son, Printers, New Bridge-street.), [1800].         London         printed for Otridge and Son; R. Faulder; J. Cuthell; J. Nunn; J. Walker; R. Lea; Ogilvy and Son; Lackington, Allen, and Co.; Cadell and Davies; Longman and Rees; W.J. and J. Richardson; and Vernor and Hood. M DCCC. (H. Baldwin and Son, Printers, New Bridge-street.)         [1800]      "
1749700300.83.37.txt,1749700300," 			  				 Warton, Joseph  				 1722  				 1800  				 1722-1800  			  		", ,682,12,0.017595308,5.444602489,0,0,5,0.007331378,4,0.005865103,3,0.004398827,0,0,0,0,17720101,English,,
1749700300.83.54.txt,1749700300," 			  				 Warton, Joseph  				 1722  				 1800  				 1722-1800  			  		", ,686,12,0.017492711,5.525099067,0,0,7,0.010204082,3,0.004373178,2,0.002915452,0,0,0,0,17720101,English,,
1768300200.83.23.txt,1768300200," 			  				 Montagu, Elizabeth Robinson  				 1720-1800  			  		", ,744,12,0.016129032,6.21261866,1,0.001344086,3,0.004032258,4,0.005376344,3,0.004032258,0,0,1,0.001344086,17600101,English,,
1768800100.83.26.txt,1768800100," 			  				 Farquhar, George  				 1677?  				 1707  				 1677?-1707  			  		"," 			 The works of the late ingenious Mr. George Farquhar: containing all his letters, poems, essays and comedies, publish'd in his life-time. The comedies are illustrated with cuts ...  			 The works of the late ingenious Mr. George Farquhar: containing all his letters, poems, essays and comedies, publish'd in his life-time. The ...  			 Works  		",718,12,0.016713092,5.708302398,0,0,4,0.005571031,2,0.002785515,6,0.008356546,0,0,0,0,17140101,English, ,0
1769100202.83.62.txt,1769100202," 			  				 Macpherson, James  				 1736  				 1796  				 1736-1796  			  		"," 			 The poems of Ossian. Translated by James Macpherson, Esq; In two volumes. ...  			 The poems of Ossian. Translated by James Macpherson, Esq; In two volumes. ...  		",685,12,0.017518248,5.403519788,0,0,7,0.010218978,4,0.005839416,1,0.001459854,0,0,0,0,17900101,English, , Volume 2  
1769100202.83.64.txt,1769100202," 			  				 Macpherson, James  				 1736  				 1796  				 1736-1796  			  		"," 			 The poems of Ossian. Translated by James Macpherson, Esq; In two volumes. ...  			 The poems of Ossian. Translated by James Macpherson, Esq; In two volumes. ...  		",738,12,0.016260163,5.768257626,0,0,7,0.009485095,1,0.001355014,4,0.005420054,0,0,0,0,17900101,English, , Volume 2  
1769100202.83.81.txt,1769100202," 			  				 Macpherson, James  				 1736  				 1796  				 1736-1796  			  		"," 			 The poems of Ossian. Translated by James Macpherson, Esq; In two volumes. ...  			 The poems of Ossian. Translated by James Macpherson, Esq; In two volumes. ...  		",758,12,0.015831135,5.788798977,0,0,6,0.007915567,1,0.001319261,5,0.006596306,0,0,0,0,17900101,English, , Volume 2  
1773700205.83.27.txt,1773700205," 			  				 Pope, Alexander  				 1688  				 1744  				 1688-1744  			  		"," 			 The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements: ...  			 The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements: ...  			 Works  		",692,12,0.01734104,4.877788793,0,0,3,0.00433526,9,0.01300578,0,0,0,0,0,0,17660101,English, , Volume 5  
1773700205.83.67.txt,1773700205," 			  				 Pope, Alexander  				 1688  				 1744  				 1688-1744  			  		"," 			 The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements: ...  			 The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements: ...  			 Works  		",670,12,0.017910448,5.207008958,1,0.001492537,2,0.002985075,9,0.013432836,0,0,0,0,0,0,17660101,English, , Volume 5  
1773700306.83.49.txt,1773700306," 			  				 Pope, Alexander  				 1688  				 1744  				 1688-1744  			  		"," 			 The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements: ...  			 The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements: ...  			 Works  		",725,12,0.016551724,5.605595646,0,0,9,0.012413793,2,0.002758621,1,0.00137931,0,0,0,0,17660101,English, , Volume 6  
1773800400.83.12.txt,1773800400," 			  				 Pope, Alexander  				 1688  				 1744  				 1688-1744  			  		"," 			 The Dunciad, variorum. With the prolegomena of Scriblerus.  			 The Dunciad, variorum. With the prolegomena of Scriblerus.  		",766,12,0.015665796,5.18090258,0,0,6,0.007832898,6,0.007832898,0,0,0,0,0,0,17290101,English, ,0
1776700101.83.2.txt,1776700101," 			  				 Pope, Alexander  				 1688  				 1744  				 1688-1744  			  		"," 			 The poetical works of Alexander Pope, with his last corrections, additions, and improvements. In four volumes. From the text of Dr. Warburton. ...  			 The poetical works of Alexander Pope, with his last corrections, additions, and improvements. In four volumes. From the text of Dr. Warburton. ...  			 Poems  		",724,12,0.016574586,5.842315795,0,0,6,0.008287293,4,0.005524862,1,0.001381215,0,0,1,0.001381215,17870101,English, , Volume 1  
1277901800.61.1.txt,1277901800,"                  Collyer, Mary           d. 1763              ",        The death of Abel. In five books. Attempted from the German of Mr. Gessner.         The death of Abel. In five books. Attempted from the German of Mr. Gessner.         Tod Abels. English. Adaptations      ,682,11,0.016129032,5.480689848,0,0,1,0.001466276,4,0.005865103,6,0.008797654,0,0,0,0,17810101,English,        0         0      ,Coventry
1287700101.62.3.txt,1287700101,"                  Thomson, James           1700           1748           1700-1748              ","        The seasons, and other poems, by Mr. James Thomson. In two volumes. ...         The seasons, and other poems, by Mr. James Thomson. In two volumes. ...         Poems. Selected poems      ",725,11,0.015172414,5.566683763,0,0,9,0.012413793,2,0.002758621,0,0,0,0,0,0,17770101,English,        Volume 1         2                   Volume 2              ,Aberdeen
1291300101.62.28.txt,1291300101,"                  Blair, Hugh           1718           1800           1718-1800              ","        Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles Lettres In The University, Of Edinburgh. In two volumes. ...         Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles ...      ",701,11,0.015691869,5.635730535,0,0,0,0,3,0.004279601,8,0.011412268,0,0,0,0,17890101,English,        Volume 1         2                   Volume 2              , 8°.
1291300102.62.121.txt,1291300102,"                  Blair, Hugh           1718           1800           1718-1800              ","        Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles Lettres In The University, Of Edinburgh. In two volumes. ...         Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles ...      ",760,11,0.014473684,5.346237373,0,0,7,0.009210526,4,0.005263158,0,0,0,0,0,0,17890101,English,        Volume 2         2                   Volume 1              , 8°.
1300300200.63.250.txt,1300300200,"                  Sheridan, Thomas           1719-1788              ","        A complete dictionary of the English language, both with regard to sound and meaning: one main object of which is, to establish a plain and permanent standard of pronunciation. To which is prefixed, a prosodial grammar. By Thomas Sheridan, A.M.         A complete dictionary of the English language, both with regard to sound and meaning: one main object of which is, to establish a plain and ...      ",335,11,0.032835821,5.590913043,0,0,2,0.005970149,3,0.008955224,6,0.017910448,0,0,0,0,17960101,English,        0         0      ,Philadelphia
1303600101.63.3.txt,1303600101,"                  Thomson, James           1700           1748           1700-1748              ","        The works of James Thomson, with his last corrections and improvements. In four volumes.Volume I.         The works of James Thomson, with his last corrections and improvements. In four volumes.Volume I.      ",662,11,0.016616314,5.589092509,0,0,8,0.012084592,2,0.003021148,1,0.001510574,0,0,0,0,17790101,English,        Volume 1         4                   Volume 2           Volume 3           Volume 4              , 12°
1311300104.63.39.txt,1311300104,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Dr. Jonathan Swift, dean of St. Patrick's, Dublin, accurately revised in twelve volumes, adorned with copper-plates; With some account of the author's life, and notes historical and explanatory, by John Hawkesworth, LL.D.         The works of Dr. Jonathan Swift, dean of St. Patrick's, Dublin, accurately revised in twelve volumes, adorned with copper-plates; With some ...      ",714,11,0.015406162,5.589092509,0,0,8,0.011204482,2,0.00280112,1,0.00140056,0,0,0,0,17680101,English,        Volume 4         12                   Volume 1           Volume 2           Volume 3           Volume 5           Volume 6           Volume 7           Volume 8           Volume 9           Volume 10           Volume 11           Volume 12              ,London
1312400200.63.7.txt,1312400200,"                  Macpherson, James           1736           1796           1736-1796              ","        Fingal, an ancient epic poem. In six books: together with several other poems, composed by Ossian the son of Fingal. Translated from the Galic language, by James Macpherson.         Fingal, an ancient epic poem. In six books: together with several other poems, composed by Ossian the son of Fingal. Translated from the Galic ...      ",736,11,0.014945652,5.50127806,0,0,6,0.008152174,3,0.004076087,2,0.002717391,0,0,0,0,17630101,English,        0         0      ,Dublin
1322700100.64.112.txt,1322700100,"                  Wycherley, William           1640           1716           1640-1716              ","        Plays written by Mr. Wm. Wycherley. Containing, The country wife. The plain-dealer. Gentleman dancing-master. Love in a wood.         Plays written by Mr. Wm. Wycherley. Containing, The country wife. The plain-dealer. Gentleman dancing-master. Love in a wood.      ",663,11,0.016591252,4.684898202,0,0,1,0.001508296,10,0.015082956,0,0,0,0,0,0,17350101,English,        0         0      ,London
1328600108.64.37.txt,1328600108,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Dr. Jonathan Swift, dean of St. Patrick's Dublin. Accurately corrected by the best editions. With the author's life and character, notes historical, critical, and explanatory; tables of contents and indexes. More complete than any preceding edition. In eight volumes.         The works of Dr. Jonathan Swift, dean of St. Patrick's Dublin. Accurately corrected by the best editions. With the author's life and character, ...      ",706,11,0.015580737,5.589092509,0,0,8,0.011331445,2,0.002832861,1,0.001416431,0,0,0,0,17570101,English,        Volume 8         8                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 7              , 12°
1331600201.64.53.txt,1331600201,"                  Young, Edward           1683           1765           1683-1765              ","        The works of Edward Young, LL.D. in three volumes. To which is prefixed, The life of the author, by Robert Anderson, M.D.         The works of Edward Young, LL.D. in three volumes. To which is prefixed, The life of the author, by Robert Anderson, M.D.      ",669,11,0.016442451,6.241985346,2,0.002989537,3,0.004484305,3,0.004484305,3,0.004484305,0,0,0,0,17960101,English,        Volume 1         3                   Volume 2           Volume 3              , 12°
1332100202.64.38.txt,1332100202,"                  Addison, Joseph           1672           1719           1672-1719              ","        The works of the Right Honourable Joseph Addison, Esq;.         The works of the Right Honourable Joseph Addison, Esq;.      ",698,11,0.015759312,4.684898202,0,0,1,0.001432665,10,0.014326648,0,0,0,0,0,0,17220101,English,        Volume 2         2                   Volume 1              ,The Hague
1335302600.64.23.txt,1335302600,                  Voltaire           1694           1778           1694-1778              ,"        An essay upon the civil wars of France, Extracted from curious manuscripts. And also upon the epick poetry of the European nations from Homer down to Milton. With a short account of the author. By Mr. De Voltaire.         An essay upon the civil wars of France, Extracted from curious manuscripts. And also upon the epick poetry of the European nations from Homer ...      ",690,11,0.015942029,5.19301722,0,0,2,0.002898551,6,0.008695652,3,0.004347826,0,0,0,0,17280101,English,        0         0      ,Dublin
1339800101.64.28.txt,1339800101,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Alexander Pope Esq. in nine volumes complete. With his last corrections, additions, and improvements; as they were delivered to the editor a little before his death: together with the commentary and notes of Mr. Warburton.         The works of Alexander Pope Esq. in nine volumes complete. With his last corrections, additions, and improvements; as they were delivered to the ...      ",597,11,0.018425461,5.435872356,0,0,3,0.005025126,4,0.006700168,4,0.006700168,0,0,0,0,17520101,English,        Volume 1         9                   Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 7           Volume 8           Volume 9              ,London
1339800105.64.24.txt,1339800105,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Alexander Pope Esq. in nine volumes complete. With his last corrections, additions, and improvements; as they were delivered to the editor a little before his death: together with the commentary and notes of Mr. Warburton.         The works of Alexander Pope Esq. in nine volumes complete. With his last corrections, additions, and improvements; as they were delivered to the ...      ",676,11,0.016272189,5.19301722,0,0,2,0.00295858,6,0.00887574,3,0.00443787,0,0,0,0,17520101,English,        Volume 5         9                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 6           Volume 7           Volume 8           Volume 9              ,London
1392400113.67.46.txt,1392400113,                  Voltaire           1694           1778           1694-1778              ,"        The works of M. de Voltaire. Translated from the French. With notes, historical and critical. By T. Smollett, M.D. T. Franklin, M.A. and others. Volume the twelfth.         The works of M. de Voltaire. Translated from the French. With notes, historical and critical. By T. Smollett, M.D. T. Franklin, M.A. and others. ...      ",678,11,0.016224189,4.795121397,0,0,2,0.002949853,9,0.013274336,0,0,0,0,0,0,17700101,English,        Volume 13         13                   Volume 12              ,London
1392700500.67.1.txt,1392700500,"                  Hill, Aaron           1685           1750           1685-1750              ","        Advice to the poets. A poem. To which is prefix'd, an epistle dedicatory to the few great spirits of Great Britain. Written by Mr. Hill.         Advice to the poets. A poem. To which is prefix'd, an epistle dedicatory to the few great spirits of Great Britain. Written by Mr. Hill.      ",595,11,0.018487395,4.97257083,0,0,0,0,8,0.013445378,3,0.005042017,0,0,0,0,17310101,English,        0         0      ,London
1395800101.67.8.txt,1395800101,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Alexander Pope, Esq.         The works of Alexander Pope, Esq.      ",679,11,0.016200295,5.435872356,0,0,3,0.004418262,4,0.005891016,4,0.005891016,0,0,0,0,17760101,English,        Volume 1         6                   Volume 2           Volume 3           Volume 4           Volume 5           Volume 6              , 12°
1399700100.67.58.txt,1399700100,"                  Butler, Samuel           1765-1827              ",        Essays on rhetoric. Abridged chiefly from Dr. Blair's lectures on that science.         Essays on rhetoric. Abridged chiefly from Dr. Blair's lectures on that science.         Lectures on rhetoric and belles lettres. Abridgments      ,623,11,0.017656501,6.179822791,0,0,2,0.003210273,2,0.003210273,6,0.009630819,0,0,1,0.001605136,17970501,English,        0         0      ,Boston|Albany.|Baltimore.
1399700100.67.59.txt,1399700100,"                  Butler, Samuel           1765-1827              ",        Essays on rhetoric. Abridged chiefly from Dr. Blair's lectures on that science.         Essays on rhetoric. Abridged chiefly from Dr. Blair's lectures on that science.         Lectures on rhetoric and belles lettres. Abridgments      ,636,11,0.017295597,6.525877403,0,0,1,0.001572327,3,0.004716981,5,0.007861635,0,0,2,0.003144654,17970501,English,        0         0      ,Boston|Albany.|Baltimore.
1408000701.67.6.txt,1408000701,"                  Paine, Thomas           1737           1809           1737-1809              ","        The age of reason. Parts I. & II. Being an investigation of true and fabulous theology. By Thomas Paine, author of several remarkable performances.         The age of reason. Parts I. & II. Being an investigation of true and fabulous theology. By Thomas Paine, author of several remarkable performances.      ",636,11,0.017295597,5.370466653,0,0,0,0,5,0.007861635,6,0.009433962,0,0,0,0,17960101,English,        Volume 1         2                   Volume 2              , 8°
1409201000.67.2.txt,1409201000,"                  Collyer, Mary           d. 1763              ",        The death of Abel. In five books. Attempted from the German of Mr. Gessner.         The death of Abel. In five books. Attempted from the German of Mr. Gessner.         Tod Abels. English. Adaptations      ,660,11,0.016666667,5.458281102,0,0,2,0.003030303,4,0.006060606,5,0.007575758,0,0,0,0,17680101,English,        0         0      ,Boston
1416800104.68.42.txt,1416800104,"                  Pope, Alexander           1688-1744              ","        The Odyssey of Homer. Translated from the Greek, by Alexander Pope, Esq; In four volumes. ...         The Odyssey of Homer. Translated from the Greek, by Alexander Pope, Esq; In four volumes. ...         Odyssey. English      ",749,11,0.014686248,5.236014178,0,0,6,0.008010681,5,0.006675567,0,0,0,0,0,0,17550101,English,        Volume 4         4                   Volume 1           Volume 2           Volume 3              ,Glasgow
1416900602.68.112.txt,1416900602,"                  Macpherson, James           1736           1796           1736-1796              ","        The works of Ossian, the son of Fingal. In two volumes. Translated from the Galic language by James Macpherson. In six books; and several other poems.         The works of Ossian, the son of Fingal. In two volumes. Translated from the Galic language by James Macpherson. In six books; and several other ...         Poems of Ossian      ",722,11,0.015235457,5.854356391,0,0,8,0.011080332,0,0,3,0.004155125,0,0,0,0,17650101,English,        Volume 2         2                   Volume 1              , 12°
1416900602.68.113.txt,1416900602,"                  Macpherson, James           1736           1796           1736-1796              ","        The works of Ossian, the son of Fingal. In two volumes. Translated from the Galic language by James Macpherson. In six books; and several other poems.         The works of Ossian, the son of Fingal. In two volumes. Translated from the Galic language by James Macpherson. In six books; and several other ...         Poems of Ossian      ",730,11,0.015068493,5.787130153,0,0,11,0.015068493,0,0,0,0,0,0,0,0,17650101,English,        Volume 2         2                   Volume 1              , 12°
1416900602.68.88.txt,1416900602,"                  Macpherson, James           1736           1796           1736-1796              ","        The works of Ossian, the son of Fingal. In two volumes. Translated from the Galic language by James Macpherson. In six books; and several other poems.         The works of Ossian, the son of Fingal. In two volumes. Translated from the Galic language by James Macpherson. In six books; and several other ...         Poems of Ossian      ",729,11,0.015089163,5.303240415,0,0,3,0.004115226,5,0.006858711,3,0.004115226,0,0,0,0,17650101,English,        Volume 2         2                   Volume 1              , 12°
1420400101.68.232.txt,1420400101,"                  Johnson, Samuel           1709-1784              ","        The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing the lives of the poets, with criticisms on their works.         The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing ...      ",698,11,0.015759312,6.458651165,0,0,4,0.005730659,3,0.004297994,2,0.00286533,0,0,2,0.00286533,17950101,English,        Volume 1         8                   Volume 2           Volume 3           Volume 5           Volume 7           Volume 8              , 8°
1420400101.68.70.txt,1420400101,"                  Johnson, Samuel           1709-1784              ","        The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing the lives of the poets, with criticisms on their works.         The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing ...      ",678,11,0.016224189,5.856176925,0,0,2,0.002949853,1,0.001474926,8,0.01179941,0,0,0,0,17950101,English,        Volume 1         8                   Volume 2           Volume 3           Volume 5           Volume 7           Volume 8              , 8°
1420500103.68.134.txt,1420500103,"                  Johnson, Samuel           1709-1784              ","        The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing the lives of the poets, with criticisms on their works.         The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing ...      ",718,11,0.015320334,5.391054864,0,0,5,0.006963788,4,0.005571031,2,0.002785515,0,0,0,0,17950101,English,        Volume 3         8                   Volume 1           Volume 2           Volume 5           Volume 7           Volume 8              , 8°
1420500103.68.554.txt,1420500103,"                  Johnson, Samuel           1709-1784              ","        The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing the lives of the poets, with criticisms on their works.         The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing ...      ",749,11,0.014686248,5.105202771,0,0,0,0,7,0.009345794,4,0.005340454,0,0,0,0,17950101,English,        Volume 3         8                   Volume 1           Volume 2           Volume 5           Volume 7           Volume 8              , 8°
1420600107.68.72.txt,1420600107,"                  Johnson, Samuel           1709-1784              ","        The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing the lives of the poets, with criticisms on their works.         The works of the poets of Great Britain and Ireland. With prefaces, biographical and critical. By Samuel Johnson. Volume the first, containing ...      ",699,11,0.015736767,5.348057907,0,0,1,0.001430615,5,0.007153076,5,0.007153076,0,0,0,0,17950101,English,        Volume 7         8                   Volume 1           Volume 2           Volume 3           Volume 5           Volume 8              , 8°
1420801202.68.26.txt,1420801202,"                  Goldsmith, Oliver           1728           1774           1728-1774              ","        The citizen of the world: or, Letters from a Chinese philosopher, residing in London, to his friends in the East.         The citizen of the world: or, Letters from a Chinese philosopher, residing in London, to his friends in the East.      ",640,11,0.0171875,4.707306947,0,0,0,0,10,0.015625,1,0.0015625,0,0,0,0,17940101,English,        Volume 2         2                   Volume 1              , 12°
1444400107.69.114.txt,1444400107,"                  Hume, David           1711           1776           1711-1776              ","        The history of England, from the invation of Julius Cæsar to the Revolution in 1688. In eight volumes, illustrated with plates. By David Hume, Esq. A new edition, with the author's last corrections and improvements. To which is prefixed, a short account of his life, written by Himself.         The history of England, from the invation of Julius Cæsar to the Revolution in 1688. In eight volumes, illustrated with plates. By David Hume, ...      ",748,11,0.014705882,5.303240415,0,0,3,0.004010695,5,0.006684492,3,0.004010695,0,0,0,0,17960101,English,        Volume 7         8                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 8              ,London
1452200102.69.2.txt,1452200102,"                  Young, Edward           1683           1765           1683-1765              ","        The poetical works of the Reverend Edward Young, LL.D. rector of Wellwyn in Hartfordshire, and chaplain in ordinary to His Majesty. In three volumes. Volume the first.         The poetical works of the Reverend Edward Young, LL.D. rector of Wellwyn in Hartfordshire, and chaplain in ordinary to His Majesty. In three ...      ",677,11,0.016248154,5.905244822,1,0.001477105,3,0.004431315,3,0.004431315,4,0.005908419,0,0,0,0,17550101,English,        Volume 2         3                   Volume 1           Volume 3              , 12°
1473200103.70.2.txt,1473200103,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Alexander Pope, Esq; vol. III. Part II. Containing the dunciad, book IV. And the memoirs of scriblerus. Never before printed.         The works of Alexander Pope, Esq; vol. III. Part II. Containing the dunciad, book IV. And the memoirs of scriblerus. Never before printed.      ",702,11,0.015669516,5.154270667,1,0.001424501,1,0.001424501,9,0.012820513,0,0,0,0,0,0,17420101,English,        Volume 3         3      ,London
1473200400.70.16.txt,1473200400,"                  Gay, John           1685           1732           1685-1732              ","        Fables by John Gay, illustrated with notes and the life of the author. By William Coxe, rector of Bemerton.         Fables by John Gay, illustrated with notes and the life of the author. By William Coxe, rector of Bemerton.         Fables. Complete edition      ",692,11,0.015895954,4.927753338,0,0,2,0.002890173,8,0.011560694,1,0.001445087,0,0,0,0,17960101,English,        0         0      ,Salisbury
1483500803.71.22.txt,1483500803,"                  Pope, Alexander           1688           1744           1688-1744              ",        The works of Alexander Pope Esq,571,11,0.019264448,5.435872356,0,0,3,0.00525394,4,0.007005254,4,0.007005254,0,0,0,0,17430101,English, vol. III. Part I. Containing the dunciad now first published according to the complete copy found in the year MDCCXLI.         The works of Alexander Pope Esq,"        London : Printed for R. Dodsley, and sold by T. Cooper, 1743.         London         Printed for R. Dodsley, and sold by T. Cooper         1743      "
1493400110.71.225.txt,1493400110,"                  Holcroft, Thomas, 1745-1809. 1-5              ","        The Westminster magazine; for ...         The Westminster magazine; for ...         Westminster magazine (London, England : 1776)      ",645,11,0.017054264,4.950162084,0,0,1,0.001550388,8,0.012403101,2,0.003100775,0,0,0,0,10000101,English,        Volume 10         11                   Volume 4           Volume 6           Volume 8           Volume 11              ,London
1497500200.71.56.txt,1497500200,"                  Pope, Alexander           1688           1744           1688-1744              ",        The beauties of Pope.         The beauties of Pope.      ,707,11,0.015558699,5.699315704,0,0,9,0.012729844,1,0.001414427,1,0.001414427,0,0,0,0,17830101,English,        0         0      ,London
1507801800.72.13.txt,1507801800,"                  Pope, Alexander           1688           1744           1688-1744              ","        The dunciad, variorvm. With the prolegomena of scriblerus.         The dunciad, variorvm. With the prolegomena of scriblerus.      ",705,11,0.015602837,5.170608474,0,0,3,0.004255319,6,0.008510638,2,0.002836879,0,0,0,0,17290101,English,        0         0      ,London
1507801800.72.6.txt,1507801800,"                  Pope, Alexander           1688           1744           1688-1744              ","        The dunciad, variorvm. With the prolegomena of scriblerus.         The dunciad, variorvm. With the prolegomena of scriblerus.      ",659,11,0.016691958,5.546095551,0,0,4,0.006069803,3,0.004552352,4,0.006069803,0,0,0,0,17290101,English,        0         0      ,London
1514500101.72.73.txt,1514500101,"                  Burns, Robert           1759           1796           1759-1796              ","        The works of Robert Burns; with an account of his life, and a criticism on his writings. To which are prefixed, some observations on the character and condition of the Scottish peasantry. In four volumes.         The works of Robert Burns; with an account of his life, and a criticism on his writings. To which are prefixed, some observations on the ...      ",721,11,0.015256588,5.876765137,0,0,7,0.009708738,0,0,4,0.00554785,0,0,0,0,18000101,English,        Volume 1         4                   Volume 2           Volume 3           Volume 4              ,Liverpool
1514500102.72.42.txt,1514500102,"                  Burns, Robert           1759           1796           1759-1796              ","        The works of Robert Burns; with an account of his life, and a criticism on his writings. To which are prefixed, some observations on the character and condition of the Scottish peasantry. In four volumes.         The works of Robert Burns; with an account of his life, and a criticism on his writings. To which are prefixed, some observations on the ...      ",653,11,0.016845329,5.589092509,0,0,8,0.012251149,2,0.003062787,1,0.001531394,0,0,0,0,18000101,English,        Volume 2         4                   Volume 1           Volume 3           Volume 4              ,Liverpool
1518601300.73.3.txt,1518601300,"                  Waldron, George           1690           1730?           1690-1730?              ","        The compleat works, in verse and prose, of George Waldron, gent. late of Qeen's College, Oxon.         The compleat works, in verse and prose, of George Waldron, gent. late of Qeen's College, Oxon.      ",574,11,0.019163763,5.787130153,0,0,11,0.019163763,0,0,0,0,0,0,0,0,17310101,English,        0         0      ,London
1524800101.73.346.txt,1524800101,"                  Dryden, John           1631           1700           1631-1700              ","        The comedies, tragedies, and operas Written by John Dryden, Esq; now first collected together, and corrected from the originals. In two volumes.         The comedies, tragedies, and operas Written by John Dryden, Esq; now first collected together, and corrected from the originals. In two volumes.      ",607,11,0.018121911,5.215425966,0,0,1,0.001647446,6,0.009884679,4,0.006589786,0,0,0,0,17010101,English,        Volume 1         2                   Volume 2              ,London
1532500104.73.45.txt,1532500104,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Alexander Pope, Esq. In six volumes complete. With his last corrections, additions, and improvements, together with all his notes, as they were delivered to the editor a little before his death: printed verbatim from the octavo edition of Mr. Warburton.         The works of Alexander Pope, Esq. In six volumes complete. With his last corrections, additions, and improvements, together with all his notes, ...      ",607,11,0.018121911,4.707306947,0,0,0,0,10,0.016474465,1,0.001647446,0,0,0,0,17890101,English,        Volume 4         6                   Volume 1           Volume 2           Volume 3           Volume 5           Volume 6              ,London
1535400801.74.47.txt,1535400801,"                  Shaftesbury, Anthony Ashley Cooper, Earl of           1671           1713           1671-1713              ","        Characteristicks of men, manners, opinions, times. In three volumes. By the Right Honourable Anthony, Earl of Shaftesbury.         Characteristicks of men, manners, opinions, times. In three volumes. By the Right Honourable Anthony, Earl of Shaftesbury.      ",642,11,0.017133956,4.707306947,0,0,0,0,10,0.015576324,1,0.001557632,0,0,0,0,17230101,English,        Volume 1         3                   Volume 2           Volume 3              ,London
